date,acquisition_channel,spend_amount,impressions,clicks,country
2024-07-26,social_media,789.73,489974,14191,UK
2024-07-26,social_media,1198.84,1740769,64439,Canada
2024-07-27,paid_search,1683.33,1603324,77378,USA
2024-07-27,paid_search,1113.36,1232522,26884,UK
2024-07-27,paid_search,1235.64,733563,29703,Canada
2024-07-27,paid_social,447.58,617162,30651,USA
2024-07-27,paid_social,1522.42,1802607,88848,UK
2024-07-27,paid_social,2475.33,1537631,67587,Canada
2024-07-27,organic,89.21,56480,746,USA
2024-07-27,organic,4.78,2880,30,UK
2024-07-27,organic,16.56,8614,361,Canada
2024-07-27,email,139.26,69949,1644,USA
2024-07-27,email,298.4,373826,3809,UK
2024-07-27,email,70.79,84705,1445,Canada
2024-07-27,referral,153.9,131715,3477,USA
2024-07-27,referral,181.54,242079,10992,UK
2024-07-27,referral,74.63,67417,2980,Canada
2024-07-27,social_media,704.78,409554,15083,USA
2024-07-27,social_media,1094.53,1583483,17521,UK
2024-07-27,social_media,1144.56,1639414,68537,Canada
2024-07-28,paid_search,2133.19,2215645,77048,USA
2024-07-28,paid_search,2883.39,4265844,131663,UK
2024-07-28,paid_search,2366.46,2077850,63481,Canada
2024-07-28,paid_social,1213.73,1349710,56393,USA
2024-07-28,paid_social,2012.35,1856243,60150,UK
2024-07-28,paid_social,1369.7,1526365,69300,Canada
2024-07-28,organic,74.02,86152,2875,USA
2024-07-28,organic,52.98,70012,3098,UK
2024-07-28,organic,25.49,34650,1237,Canada
2024-07-28,email,86.7,50290,2477,USA
2024-07-28,email,202.74,269128,6945,UK
2024-07-28,email,261.3,250208,12266,Canada
2024-07-28,referral,79.38,48678,1194,USA
2024-07-28,referral,144.54,131907,3081,UK
2024-07-28,referral,13.46,15541,409,Canada
2024-07-28,social_media,475.92,572103,20940,USA
2024-07-28,social_media,1420.0,742503,35810,UK
2024-07-28,social_media,1137.94,1459257,17604,Canada
2024-07-29,paid_search,2227.09,2953971,132042,USA
2024-07-29,paid_search,2972.97,4227275,158240,UK
2024-07-29,paid_search,1239.42,911647,36787,Canada
2024-07-29,paid_social,1085.02,1307840,43581,USA
2024-07-29,paid_social,2324.19,2689688,73197,UK
2024-07-29,paid_social,1554.17,1706759,30449,Canada
2024-07-29,organic,35.73,39752,914,USA
2024-07-29,organic,34.19,41171,1590,UK
2024-07-29,organic,3.79,3054,87,Canada
2024-07-29,email,105.13,122592,2389,USA
2024-07-29,email,295.1,335966,12693,UK
2024-07-29,email,179.76,227163,5288,Canada
2024-07-29,referral,163.67,129778,1821,USA
2024-07-29,referral,195.02,284985,5868,UK
2024-07-29,referral,108.51,130957,2162,Canada
2024-07-29,social_media,1480.98,1165402,19832,USA
2024-07-29,social_media,728.97,1088163,41298,UK
2024-07-29,social_media,1362.0,1011449,40859,Canada
2024-07-30,paid_search,2108.33,2421480,109956,USA
2024-07-30,paid_search,2663.35,3444241,112248,UK
2024-07-30,paid_search,1599.71,1742792,59946,Canada
2024-07-30,paid_social,1695.78,911352,43792,USA
2024-07-30,paid_social,2426.3,2520345,93459,UK
2024-07-30,paid_social,665.88,741082,20280,Canada
2024-07-30,organic,2.59,1927,21,USA
2024-07-30,organic,44.24,41857,1570,UK
2024-07-30,organic,80.33,117309,2005,Canada
2024-07-30,email,107.07,131665,1638,USA
2024-07-30,email,262.72,136735,5635,UK
2024-07-30,email,65.44,53422,1255,Canada
2024-07-30,referral,37.54,38215,1081,USA
2024-07-30,referral,44.13,63258,786,UK
2024-07-30,referral,3.36,3317,86,Canada
2024-07-30,social_media,376.0,309570,12955,USA
2024-07-30,social_media,974.22,1075583,42165,UK
2024-07-30,social_media,466.41,586718,25710,Canada
2024-07-31,paid_search,926.92,954377,20028,USA
2024-07-31,paid_search,2543.76,3165025,153227,UK
2024-07-31,paid_search,1005.78,1458091,38909,Canada
2024-07-31,paid_social,2206.74,3284558,56289,USA
2024-07-31,paid_social,758.99,1096380,51232,UK
2024-07-31,paid_social,1843.0,1376019,28342,Canada
2024-07-31,organic,69.16,62113,2959,USA
2024-07-31,organic,48.71,38564,1543,UK
2024-07-31,organic,41.55,56996,1846,Canada
2024-07-31,email,86.82,102923,3032,USA
2024-07-31,email,292.25,406291,16651,UK
2024-07-31,email,253.34,151049,2856,Canada
2024-07-31,referral,30.64,16227,611,USA
2024-07-31,referral,7.97,7830,298,UK
2024-07-31,referral,50.85,38054,1071,Canada
2024-07-31,social_media,236.32,144787,6035,USA
2024-07-31,social_media,467.67,273333,6292,UK
2024-07-31,social_media,1301.82,1892675,73917,Canada
2024-08-01,paid_search,866.61,1099627,48426,USA
2024-08-01,paid_search,1636.65,1519840,41260,UK
2024-08-01,paid_search,2363.39,1875031,92272,Canada
2024-08-01,paid_social,2230.95,2353694,31530,USA
2024-08-01,paid_social,1504.76,1015530,11525,UK
2024-08-01,paid_social,1718.54,2108254,98746,Canada
2024-08-01,organic,39.12,45903,616,USA
2024-08-01,organic,49.07,52704,2456,UK
2024-08-01,organic,91.24,123364,1691,Canada
2024-08-01,email,271.84,207281,7212,USA
2024-08-01,email,206.81,129435,5482,UK
2024-08-01,email,261.13,164632,5033,Canada
2024-08-01,referral,9.98,11709,409,USA
2024-08-01,referral,183.02,256642,11420,UK
2024-08-01,referral,84.24,90636,1569,Canada
2024-08-01,social_media,1456.86,1666039,47348,USA
2024-08-01,social_media,1146.99,582989,12734,UK
2024-08-01,social_media,377.08,525330,10910,Canada
2024-08-02,paid_search,852.98,518634,20687,USA
2024-08-02,paid_search,695.03,931885,38624,UK
2024-08-02,paid_search,1519.54,1592169,30867,Canada
2024-08-02,paid_social,489.51,452589,21374,USA
2024-08-02,paid_social,671.62,446352,12410,UK
2024-08-02,paid_social,837.15,492753,15515,Canada
2024-08-02,organic,93.95,134754,4658,USA
2024-08-02,organic,2.09,2720,48,UK
2024-08-02,organic,44.61,62332,2058,Canada
2024-08-02,email,231.98,294945,14720,USA
2024-08-02,email,64.0,90214,3652,UK
2024-08-02,email,167.18,212922,9971,Canada
2024-08-02,referral,30.12,29148,791,USA
2024-08-02,referral,126.01,150839,3680,UK
2024-08-02,referral,72.64,81790,3209,Canada
2024-08-02,social_media,414.33,500517,24521,USA
2024-08-02,social_media,455.03,393329,4771,UK
2024-08-02,social_media,785.91,927121,28282,Canada
2024-08-03,paid_search,1232.39,1243723,33452,USA
2024-08-03,paid_search,2317.95,1285681,18803,UK
2024-08-03,paid_search,1497.99,1040415,21243,Canada
2024-08-03,paid_social,1084.87,777511,37814,USA
2024-08-03,paid_social,1693.47,1910276,79382,UK
2024-08-03,paid_social,685.1,804727,9366,Canada
2024-08-03,organic,47.84,42875,1288,USA
2024-08-03,organic,41.3,22757,791,UK
2024-08-03,organic,14.27,16962,785,Canada
2024-08-03,email,274.54,330956,6319,USA
2024-08-03,email,55.3,57220,1574,UK
2024-08-03,email,227.6,150256,5465,Canada
2024-08-03,referral,52.16,40884,1437,USA
2024-08-03,referral,186.8,159886,1773,UK
2024-08-03,referral,154.94,198515,8819,Canada
2024-08-03,social_media,294.75,342864,13815,USA
2024-08-03,social_media,1160.77,1259266,31348,UK
2024-08-03,social_media,784.49,565298,11255,Canada
2024-08-04,paid_search,1844.92,1133344,21921,USA
2024-08-04,paid_search,2411.3,2181808,26473,UK
2024-08-04,paid_search,1196.14,683798,32108,Canada
2024-08-04,paid_social,2408.9,1404240,49964,USA
2024-08-04,paid_social,2327.48,2195002,39074,UK
2024-08-04,paid_social,2007.28,2903486,133769,Canada
2024-08-04,organic,62.1,37223,759,USA
2024-08-04,organic,74.43,55099,1968,UK
2024-08-04,organic,56.58,65631,1291,Canada
2024-08-04,email,293.14,239994,8998,USA
2024-08-04,email,133.06,99255,2668,UK
2024-08-04,email,118.73,134736,5095,Canada
2024-08-04,referral,66.96,41614,1542,USA
2024-08-04,referral,9.83,13481,238,UK
2024-08-04,referral,139.34,70801,1551,Canada
2024-08-04,social_media,1467.84,762219,26769,USA
2024-08-04,social_media,446.01,583546,20207,UK
2024-08-04,social_media,1331.14,1858836,66780,Canada
2024-08-05,paid_search,2847.06,3672340,69947,USA
2024-08-05,paid_search,1954.75,1505689,44030,UK
2024-08-05,paid_search,2506.08,1902808,22608,Canada
2024-08-05,paid_social,1004.2,860120,39746,USA
2024-08-05,paid_social,1476.82,1434300,43454,UK
2024-08-05,paid_social,626.56,675737,30433,Canada
2024-08-05,organic,50.8,74450,3348,USA
2024-08-05,organic,49.87,64851,1050,UK
2024-08-05,organic,59.07,88449,2951,Canada
2024-08-05,email,227.02,275292,10786,USA
2024-08-05,email,150.45,212186,8170,UK
2024-08-05,email,138.1,97142,1426,Canada
2024-08-05,referral,6.1,4743,140,USA
2024-08-05,referral,55.01,30997,793,UK
2024-08-05,referral,119.13,61541,2170,Canada
2024-08-05,social_media,782.33,693655,8205,USA
2024-08-05,social_media,409.53,539856,18196,UK
2024-08-05,social_media,974.74,688675,23855,Canada
2024-08-06,paid_search,2648.19,1506259,45645,USA
2024-08-06,paid_search,2530.12,1883862,29064,UK
2024-08-06,paid_search,1005.91,1400690,30366,Canada
2024-08-06,paid_social,2456.64,3258940,133776,USA
2024-08-06,paid_social,816.82,695261,23407,UK
2024-08-06,paid_social,1317.26,1898743,92444,Canada
2024-08-06,organic,39.38,34274,813,USA
2024-08-06,organic,41.12,20900,783,UK
2024-08-06,organic,36.93,38023,1571,Canada
2024-08-06,email,184.85,191432,6051,USA
2024-08-06,email,63.52,89300,3527,UK
2024-08-06,email,84.81,62099,1501,Canada
2024-08-06,referral,7.61,7475,150,USA
2024-08-06,referral,49.26,69552,829,UK
2024-08-06,referral,79.97,59676,2480,Canada
2024-08-06,social_media,487.7,550235,6985,USA
2024-08-06,social_media,1409.26,1991119,52724,UK
2024-08-06,social_media,700.65,356378,12839,Canada
2024-08-07,paid_search,571.56,416973,13511,USA
2024-08-07,paid_search,1256.05,736607,34956,UK
2024-08-07,paid_search,869.7,1095284,30799,Canada
2024-08-07,paid_social,2105.71,1841924,65167,USA
2024-08-07,paid_social,2488.33,2401792,100141,UK
2024-08-07,paid_social,1033.37,658299,10377,Canada
2024-08-07,organic,88.29,76769,1185,USA
2024-08-07,organic,83.71,68935,1035,UK
2024-08-07,organic,73.49,49761,2272,Canada
2024-08-07,email,194.73,160160,5200,USA
2024-08-07,email,77.62,103791,1413,UK
2024-08-07,email,145.07,139906,2569,Canada
2024-08-07,referral,8.36,8394,392,USA
2024-08-07,referral,35.99,47581,722,UK
2024-08-07,referral,112.11,73987,2802,Canada
2024-08-07,social_media,582.7,315901,6025,USA
2024-08-07,social_media,867.56,721900,17150,UK
2024-08-07,social_media,1183.5,1640509,76804,Canada
2024-08-08,paid_search,1130.73,1402317,25078,USA
2024-08-08,paid_search,1951.35,1486588,73008,UK
2024-08-08,paid_search,1633.76,2118559,48803,Canada
2024-08-08,paid_social,834.65,1176974,48944,USA
2024-08-08,paid_social,2195.36,1512328,45742,UK
2024-08-08,paid_social,2285.83,1332608,25560,Canada
2024-08-08,organic,12.9,12392,516,USA
2024-08-08,organic,11.41,16102,713,UK
2024-08-08,organic,14.29,12845,493,Canada
2024-08-08,email,217.5,141090,2380,USA
2024-08-08,email,254.0,206055,8261,UK
2024-08-08,email,248.15,298234,5005,Canada
2024-08-08,referral,29.17,36802,657,USA
2024-08-08,referral,150.58,135933,4514,UK
2024-08-08,referral,53.74,42389,584,Canada
2024-08-08,social_media,1100.42,873531,16242,USA
2024-08-08,social_media,416.64,507627,18318,UK
2024-08-08,social_media,1147.28,1473060,33864,Canada
2024-08-09,paid_search,2186.04,1593950,64863,USA
2024-08-09,paid_search,1660.85,1043917,16259,UK
2024-08-09,paid_search,2784.95,1817545,63890,Canada
2024-08-09,paid_social,2053.79,3070452,62711,USA
2024-08-09,paid_social,720.19,435394,13333,UK
2024-08-09,paid_social,1099.7,1489386,31737,Canada
2024-08-09,organic,90.91,123718,4092,USA
2024-08-09,organic,49.74,41996,1256,UK
2024-08-09,organic,38.11,39477,577,Canada
2024-08-09,email,251.07,271849,5357,USA
2024-08-09,email,140.05,177957,7793,UK
2024-08-09,email,147.68,81797,2959,Canada
2024-08-09,referral,42.93,57263,984,USA
2024-08-09,referral,192.85,209729,7059,UK
2024-08-09,referral,34.21,19233,533,Canada
2024-08-09,social_media,859.66,1065217,52924,USA
2024-08-09,social_media,392.21,472482,11476,UK
2024-08-09,social_media,680.11,1008651,28363,Canada
2024-08-10,paid_search,2578.9,2323372,80846,USA
2024-08-10,paid_search,2043.01,2785179,139092,UK
2024-08-10,paid_search,1790.19,2156918,89165,Canada
2024-08-10,paid_social,2317.38,2729418,36656,USA
2024-08-10,paid_social,926.84,999190,16031,UK
2024-08-10,paid_social,689.91,695159,14417,Canada
2024-08-10,organic,83.94,74844,3512,USA
2024-08-10,organic,81.11,93348,1971,UK
2024-08-10,organic,70.66,53925,1763,Canada
2024-08-10,email,250.97,188787,5719,USA
2024-08-10,email,63.34,59011,1347,UK
2024-08-10,email,133.6,190716,8940,Canada
2024-08-10,referral,38.75,42424,1127,USA
2024-08-10,referral,128.19,137949,2104,UK
2024-08-10,referral,112.59,153310,2592,Canada
2024-08-10,social_media,1124.36,895489,32410,USA
2024-08-10,social_media,669.97,341011,14272,UK
2024-08-10,social_media,905.32,1170732,54569,Canada
2024-08-11,paid_search,1123.28,708489,19222,USA
2024-08-11,paid_search,2035.93,2066497,97784,UK
2024-08-11,paid_search,1148.41,1014983,23149,Canada
2024-08-11,paid_social,2336.36,2778353,49658,USA
2024-08-11,paid_social,1893.89,1172959,21173,UK
2024-08-11,paid_social,557.18,347434,13463,Canada
2024-08-11,organic,53.88,33455,1321,USA
2024-08-11,organic,6.5,8056,92,UK
2024-08-11,organic,30.07,36345,1063,Canada
2024-08-11,email,260.11,360726,13913,USA
2024-08-11,email,148.43,170998,1984,UK
2024-08-11,email,243.26,176891,2806,Canada
2024-08-11,referral,91.06,58632,2499,USA
2024-08-11,referral,109.53,63439,1819,UK
2024-08-11,referral,154.82,132937,3325,Canada
2024-08-11,social_media,595.32,610912,7204,USA
2024-08-11,social_media,1419.02,849823,12132,UK
2024-08-11,social_media,326.64,363750,4684,Canada
2024-08-12,paid_search,825.92,473479,17320,USA
2024-08-12,paid_search,1918.5,963245,9647,UK
2024-08-12,paid_search,983.76,1330978,55564,Canada
2024-08-12,paid_social,860.94,477076,15759,USA
2024-08-12,paid_social,1801.96,2140885,46519,UK
2024-08-12,paid_social,1638.23,2044794,99001,Canada
2024-08-12,organic,17.55,25136,1022,USA
2024-08-12,organic,71.37,62426,2897,UK
2024-08-12,organic,23.87,12096,560,Canada
2024-08-12,email,78.68,93679,2701,USA
2024-08-12,email,195.01,108152,3113,UK
2024-08-12,email,180.71,271015,12450,Canada
2024-08-12,referral,168.75,246029,9892,USA
2024-08-12,referral,188.65,157823,5393,UK
2024-08-12,referral,49.84,70350,1913,Canada
2024-08-12,social_media,652.15,524834,23440,USA
2024-08-12,social_media,597.12,631013,23708,UK
2024-08-12,social_media,475.37,599245,7083,Canada
2024-08-13,paid_search,514.15,565777,9728,USA
2024-08-13,paid_search,2315.42,1461845,53179,UK
2024-08-13,paid_search,1317.12,1905808,79321,Canada
2024-08-13,paid_social,1592.95,1046481,26081,USA
2024-08-13,paid_social,2138.14,1674635,43792,UK
2024-08-13,paid_social,2348.9,1833404,83677,Canada
2024-08-13,organic,60.38,36353,454,USA
2024-08-13,organic,94.07,134744,3818,UK
2024-08-13,organic,58.91,77874,881,Canada
2024-08-13,email,122.01,111449,2947,USA
2024-08-13,email,217.04,115752,4778,UK
2024-08-13,email,274.73,276041,9069,Canada
2024-08-13,referral,37.28,54909,2557,USA
2024-08-13,referral,122.38,176810,3056,UK
2024-08-13,referral,68.12,72124,2927,Canada
2024-08-13,social_media,543.09,300926,7869,USA
2024-08-13,social_media,845.73,1166155,50299,UK
2024-08-13,social_media,1381.36,1362052,51400,Canada
2024-08-14,paid_search,527.28,458539,20067,USA
2024-08-14,paid_search,919.5,1124969,25811,UK
2024-08-14,paid_search,1258.98,1502479,59190,Canada
2024-08-14,paid_social,2351.32,3402197,104502,USA
2024-08-14,paid_social,932.28,1061161,40630,UK
2024-08-14,paid_social,1265.88,994613,10895,Canada
2024-08-14,organic,73.18,58721,2859,USA
2024-08-14,organic,48.23,27138,302,UK
2024-08-14,organic,11.55,10092,195,Canada
2024-08-14,email,100.55,82702,1439,USA
2024-08-14,email,240.27,292286,4947,UK
2024-08-14,email,139.78,138483,1890,Canada
2024-08-14,referral,80.23,42107,2065,USA
2024-08-14,referral,104.43,120978,1704,UK
2024-08-14,referral,148.2,85790,2190,Canada
2024-08-14,social_media,1320.77,762564,13261,USA
2024-08-14,social_media,977.02,1206490,39357,UK
2024-08-14,social_media,892.56,488454,17368,Canada
2024-08-15,paid_search,956.43,973209,47287,USA
2024-08-15,paid_search,2179.24,1360162,26600,UK
2024-08-15,paid_search,2067.15,1317267,21044,Canada
2024-08-15,paid_social,1315.21,1157663,56086,USA
2024-08-15,paid_social,568.37,777915,21048,UK
2024-08-15,paid_social,900.3,1162112,39576,Canada
2024-08-15,organic,32.08,25310,949,USA
2024-08-15,organic,18.09,22222,593,UK
2024-08-15,organic,5.01,3585,78,Canada
2024-08-15,email,299.04,201395,3411,USA
2024-08-15,email,201.79,258552,12724,UK
2024-08-15,email,72.29,72610,3452,Canada
2024-08-15,referral,144.3,160868,6551,USA
2024-08-15,referral,34.57,19952,627,UK
2024-08-15,referral,108.64,125057,3059,Canada
2024-08-15,social_media,541.93,607368,18977,USA
2024-08-15,social_media,811.46,945618,12102,UK
2024-08-15,social_media,316.74,447640,21108,Canada
2024-08-16,paid_search,523.61,292863,4900,USA
2024-08-16,paid_search,506.43,394061,4906,UK
2024-08-16,paid_search,1019.25,1506945,38662,Canada
2024-08-16,paid_social,2383.13,2128058,64700,USA
2024-08-16,paid_social,1670.49,2209031,40342,UK
2024-08-16,paid_social,1003.56,901632,35205,Canada
2024-08-16,organic,77.53,50822,1784,USA
2024-08-16,organic,2.4,3078,95,UK
2024-08-16,organic,33.81,26587,1018,Canada
2024-08-16,email,155.14,136891,3947,USA
2024-08-16,email,185.79,139543,5688,UK
2024-08-16,email,175.87,183148,8918,Canada
2024-08-16,referral,27.52,38091,1295,USA
2024-08-16,referral,45.21,43708,1382,UK
2024-08-16,referral,88.98,48100,2079,Canada
2024-08-16,social_media,375.62,234272,7204,USA
2024-08-16,social_media,991.08,942530,33088,UK
2024-08-16,social_media,1150.31,962223,44374,Canada
2024-08-17,paid_search,2240.94,2633351,119279,USA
2024-08-17,paid_search,1625.78,1228740,13344,UK
2024-08-17,paid_search,1593.87,2280694,74580,Canada
2024-08-17,paid_social,839.99,837240,39906,USA
2024-08-17,paid_social,1381.62,1847508,39861,UK
2024-08-17,paid_social,1561.69,989133,44715,Canada
2024-08-17,organic,28.36,30400,1078,USA
2024-08-17,organic,63.35,60951,2779,UK
2024-08-17,organic,31.87,42540,819,Canada
2024-08-17,email,89.57,119376,4714,USA
2024-08-17,email,65.79,76962,1018,UK
2024-08-17,email,65.55,95124,3379,Canada
2024-08-17,referral,109.81,150468,5087,USA
2024-08-17,referral,145.97,210996,3534,UK
2024-08-17,referral,164.48,153942,5052,Canada
2024-08-17,social_media,1086.14,550722,15618,USA
2024-08-17,social_media,674.43,866536,18129,UK
2024-08-17,social_media,1376.29,1448424,70102,Canada
2024-08-18,paid_search,1462.52,1090460,41768,USA
2024-08-18,paid_search,2583.23,3201054,138311,UK
2024-08-18,paid_search,1349.5,1707023,37112,Canada
2024-08-18,paid_social,620.97,735331,21819,USA
2024-08-18,paid_social,729.88,623649,12066,UK
2024-08-18,paid_social,2338.03,2025307,20572,Canada
2024-08-18,organic,5.47,6191,74,USA
2024-08-18,organic,97.34,95480,3880,UK
2024-08-18,organic,79.52,97807,3781,Canada
2024-08-18,email,130.89,178630,3564,USA
2024-08-18,email,106.0,59847,2772,UK
2024-08-18,email,157.53,114091,5121,Canada
2024-08-18,referral,18.03,17527,812,USA
2024-08-18,referral,48.49,68715,751,UK
2024-08-18,referral,110.02,85014,2942,Canada
2024-08-18,social_media,1015.07,1322589,62990,USA
2024-08-18,social_media,854.33,540913,10262,UK
2024-08-18,social_media,579.17,485548,6757,Canada
2024-08-19,paid_search,1316.82,1469386,37743,USA
2024-08-19,paid_search,2444.25,2072295,62701,UK
2024-08-19,paid_search,2454.32,2395704,27081,Canada
2024-08-19,paid_social,1689.98,1967759,74116,USA
2024-08-19,paid_social,2292.45,2169804,91553,UK
2024-08-19,paid_social,1192.62,1756585,26689,Canada
2024-08-19,organic,25.49,34115,1041,USA
2024-08-19,organic,47.7,35561,1663,UK
2024-08-19,organic,86.08,99368,4950,Canada
2024-08-19,email,70.49,83790,3636,USA
2024-08-19,email,136.35,167682,7076,UK
2024-08-19,email,103.0,119795,2418,Canada
2024-08-19,referral,47.11,40097,1558,USA
2024-08-19,referral,155.55,135832,1958,UK
2024-08-19,referral,105.61,132072,6222,Canada
2024-08-19,social_media,1327.56,1546055,51877,USA
2024-08-19,social_media,263.14,171972,2391,UK
2024-08-19,social_media,441.4,661145,23938,Canada
2024-08-20,paid_search,1123.71,1254381,25562,USA
2024-08-20,paid_search,1542.22,2255081,94996,UK
2024-08-20,paid_search,2937.04,1640446,73923,Canada
2024-08-20,paid_social,704.99,470465,7766,USA
2024-08-20,paid_social,1886.9,1738470,81926,UK
2024-08-20,paid_social,2220.73,1693508,84039,Canada
2024-08-20,organic,33.15,45536,1897,USA
2024-08-20,organic,34.18,40499,784,UK
2024-08-20,organic,18.77,14574,680,Canada
2024-08-20,email,254.82,175369,7731,USA
2024-08-20,email,172.49,256858,10244,UK
2024-08-20,email,55.72,54983,2650,Canada
2024-08-20,referral,197.33,293298,3046,USA
2024-08-20,referral,60.32,37191,1134,UK
2024-08-20,referral,194.69,290608,10695,Canada
2024-08-20,social_media,324.11,235369,6155,USA
2024-08-20,social_media,647.39,519313,14155,UK
2024-08-20,social_media,967.47,840773,19750,Canada
2024-08-21,paid_search,1657.15,2342327,98890,USA
2024-08-21,paid_search,2355.58,3304063,116763,UK
2024-08-21,paid_search,1031.49,1457191,58917,Canada
2024-08-21,paid_social,467.71,591969,13034,USA
2024-08-21,paid_social,1386.35,1415658,21384,UK
2024-08-21,paid_social,1096.64,880719,27403,Canada
2024-08-21,organic,67.86,81971,905,USA
2024-08-21,organic,28.49,37132,1542,UK
2024-08-21,organic,36.7,23588,1133,Canada
2024-08-21,email,89.3,101704,5069,USA
2024-08-21,email,170.47,122873,3198,UK
2024-08-21,email,159.27,214948,10742,Canada
2024-08-21,referral,123.69,97277,3290,USA
2024-08-21,referral,53.09,78859,2282,UK
2024-08-21,referral,77.09,52837,1852,Canada
2024-08-21,social_media,976.06,742754,12769,USA
2024-08-21,social_media,557.46,727378,15861,UK
2024-08-21,social_media,305.23,424729,14650,Canada
2024-08-22,paid_search,567.96,509142,6860,USA
2024-08-22,paid_search,2626.91,2886993,142667,UK
2024-08-22,paid_search,1433.88,1945082,35705,Canada
2024-08-22,paid_social,463.81,282357,4784,USA
2024-08-22,paid_social,1271.62,1669703,18753,UK
2024-08-22,paid_social,2079.72,1836703,70947,Canada
2024-08-22,organic,60.94,55417,1085,USA
2024-08-22,organic,42.5,54083,1265,UK
2024-08-22,organic,75.48,85427,2501,Canada
2024-08-22,email,146.85,183930,2165,USA
2024-08-22,email,228.69,337702,9282,UK
2024-08-22,email,120.58,113566,4354,Canada
2024-08-22,referral,73.09,58001,2180,USA
2024-08-22,referral,44.32,50986,664,UK
2024-08-22,referral,154.75,130302,1389,Canada
2024-08-22,social_media,1118.56,1663685,54780,USA
2024-08-22,social_media,1301.66,1206141,21122,UK
2024-08-22,social_media,1425.7,1550470,33591,Canada
2024-08-23,paid_search,1353.18,1590390,39294,USA
2024-08-23,paid_search,1983.66,2693168,27661,UK
2024-08-23,paid_search,963.93,805807,28504,Canada
2024-08-23,paid_social,2028.54,1659500,42245,USA
2024-08-23,paid_social,2280.17,2972403,115309,UK
2024-08-23,paid_social,1963.63,2301862,70968,Canada
2024-08-23,organic,61.7,81820,3324,USA
2024-08-23,organic,6.09,4543,67,UK
2024-08-23,organic,63.22,65863,3175,Canada
2024-08-23,email,284.54,420834,14527,USA
2024-08-23,email,173.85,92672,2162,UK
2024-08-23,email,251.65,200756,2140,Canada
2024-08-23,referral,126.68,135494,6537,USA
2024-08-23,referral,136.08,190997,9340,UK
2024-08-23,referral,193.86,139973,3457,Canada
2024-08-23,social_media,848.89,1078747,35825,USA
2024-08-23,social_media,866.17,639386,15988,UK
2024-08-23,social_media,898.06,879854,27755,Canada
2024-08-24,paid_search,864.41,1291896,17741,USA
2024-08-24,paid_search,1995.1,1599400,57797,UK
2024-08-24,paid_search,1683.4,2468501,33717,Canada
2024-08-24,paid_social,846.63,831490,20650,USA
2024-08-24,paid_social,795.16,984935,10697,UK
2024-08-24,paid_social,1747.27,1889449,27063,Canada
2024-08-24,organic,87.89,124897,5846,USA
2024-08-24,organic,42.08,40257,1616,UK
2024-08-24,organic,45.85,48561,597,Canada
2024-08-24,email,102.65,132251,3128,USA
2024-08-24,email,234.52,170145,2657,UK
2024-08-24,email,122.96,164176,2912,Canada
2024-08-24,referral,89.92,118124,4813,USA
2024-08-24,referral,110.37,78845,877,UK
2024-08-24,referral,125.15,67456,2470,Canada
2024-08-24,social_media,1349.67,908484,33960,USA
2024-08-24,social_media,244.03,351179,16258,UK
2024-08-24,social_media,1409.45,1951928,65889,Canada
2024-08-25,paid_search,2353.18,2012606,98347,USA
2024-08-25,paid_search,2230.46,3251347,59310,UK
2024-08-25,paid_search,1690.39,1093442,11351,Canada
2024-08-25,paid_social,469.19,603997,16650,USA
2024-08-25,paid_social,1000.12,1478600,64313,UK
2024-08-25,paid_social,854.55,525564,13032,Canada
2024-08-25,organic,52.01,27815,1361,USA
2024-08-25,organic,13.22,14188,331,UK
2024-08-25,organic,60.39,75602,1542,Canada
2024-08-25,email,291.87,268901,4470,USA
2024-08-25,email,219.18,175920,3647,UK
2024-08-25,email,144.18,170083,7006,Canada
2024-08-25,referral,16.65,13131,455,USA
2024-08-25,referral,28.17,19050,939,UK
2024-08-25,referral,118.53,142971,6862,Canada
2024-08-25,social_media,707.28,723682,24670,USA
2024-08-25,social_media,439.29,414201,7489,UK
2024-08-25,social_media,686.02,378532,7095,Canada
2024-08-26,paid_search,2156.17,2247979,87026,USA
2024-08-26,paid_search,2866.85,2132035,55945,UK
2024-08-26,paid_search,2585.05,2038671,59530,Canada
2024-08-26,paid_social,1220.38,1367197,28599,USA
2024-08-26,paid_social,409.03,259116,9239,UK
2024-08-26,paid_social,1226.77,1167807,39946,Canada
2024-08-26,organic,82.51,97418,4162,USA
2024-08-26,organic,65.71,48425,744,UK
2024-08-26,organic,36.45,21710,641,Canada
2024-08-26,email,206.28,120886,3288,USA
2024-08-26,email,225.24,244119,5823,UK
2024-08-26,email,142.52,156791,6591,Canada
2024-08-26,referral,115.5,102709,4334,USA
2024-08-26,referral,38.13,31480,797,UK
2024-08-26,referral,64.66,50668,1627,Canada
2024-08-26,social_media,917.14,1191936,40274,USA
2024-08-26,social_media,1268.07,1062421,10977,UK
2024-08-26,social_media,1213.37,1195538,45978,Canada
2024-08-27,paid_search,2866.53,1805749,89441,USA
2024-08-27,paid_search,2365.52,1768203,77946,UK
2024-08-27,paid_search,2596.66,2228857,32850,Canada
2024-08-27,paid_social,2096.14,1937987,33506,USA
2024-08-27,paid_social,1796.89,1396087,63935,UK
2024-08-27,paid_social,1476.9,1195254,44516,Canada
2024-08-27,organic,80.16,68381,2034,USA
2024-08-27,organic,43.27,30673,1282,UK
2024-08-27,organic,25.02,26365,589,Canada
2024-08-27,email,190.6,203782,7803,USA
