order_id,user_id,order_date,product_category,product_name,quantity,unit_price,total_amount,discount_amount,payment_method,order_status
10922,1185,2024-12-06,Clothing,Running Shoes,1,103.91,103.91,0,credit_card,completed
10923,1185,2024-12-06,Electronics,iPad Air,3,653.94,1961.82,0,paypal,completed
10924,1185,2024-12-06,Clothing,Running Shoes,2,21.37,42.74,0,paypal,completed
10925,1185,2024-12-06,Sports,Tennis Racket,2,298.98,597.96,0,credit_card,completed
10926,1185,2024-12-06,Electronics,iPhone 15,3,1951.88,5855.64,0,credit_card,completed
10927,1185,2024-12-06,Clothing,Sneakers,1,145.82,145.82,14.88,apple_pay,completed
10928,1185,2024-12-06,Clothing,Sneakers,2,185.98,371.96,0,paypal,completed
10929,1187,2024-03-05,Books,Self Help Book,1,34.58,34.58,3.59,credit_card,completed
10930,1187,2024-06-25,Sports,Tennis Racket,1,51.25,51.25,0,credit_card,completed
10931,1187,2024-06-25,Home,Blender,3,135.45,406.35,77.81,credit_card,completed
10932,1187,2024-06-25,Sports,Resistance Bands,1,238.41,238.41,0,apple_pay,refunded
10933,1187,2024-06-25,Home,Towel Set,3,180.7,542.1,0,paypal,completed
10934,1187,2024-08-24,Clothing,Winter Jacket,3,110.79,332.37,0,credit_card,completed
10935,1187,2024-05-11,Clothing,Sneakers,2,195.64,391.28,0,credit_card,completed
10936,1187,2024-05-11,Beauty,Foundation,2,88.49,176.98,26.57,google_pay,completed
10937,1187,2024-05-11,Home,Air Purifier,3,177.92,533.76,0,apple_pay,completed
10938,1187,2024-05-11,Sports,Resistance Bands,2,274.85,549.7,76.33,credit_card,completed
10939,1187,2024-08-02,Clothing,Blue Jeans,2,127.49,254.98,0,apple_pay,completed
10940,1187,2024-08-02,Home,Vacuum Cleaner,3,253.86,761.58,0,credit_card,completed
10941,1187,2024-08-02,Beauty,Face Cream,2,57.42,114.84,0,apple_pay,completed
10942,1187,2024-04-10,Books,The Great Novel,1,24.96,24.96,0,paypal,completed
10943,1187,2024-04-10,Books,Python Programming,2,32.51,65.02,0,paypal,completed
10944,1187,2024-04-10,Beauty,Face Cream,3,50.41,151.23,0,paypal,completed
10945,1188,2024-09-13,Home,Table Lamp,2,199.14,398.28,71.27,credit_card,completed
10946,1188,2024-09-13,Sports,Basketball,3,67.31,201.93,37.39,apple_pay,completed
10947,1188,2024-09-13,Sports,Yoga Mat,1,92.79,92.79,0,credit_card,completed
10948,1188,2024-09-13,Beauty,Body Lotion,2,45.78,91.56,12.82,apple_pay,completed
10949,1190,2024-06-02,Books,Self Help Book,3,46.13,138.39,0,google_pay,completed
10950,1190,2024-06-02,Electronics,MacBook Pro,2,660.99,1321.98,0,paypal,completed
10951,1190,2024-06-02,Clothing,Running Shoes,3,162.07,486.21,0,paypal,completed
10952,1191,2024-11-15,Electronics,iPad Air,3,1482.2,4446.6,572.74,apple_pay,completed
10953,1191,2024-11-15,Electronics,MacBook Pro,3,1256.18,3768.54,0,credit_card,completed
10954,1191,2024-05-28,Clothing,Winter Jacket,2,72.19,144.38,0,paypal,completed
10955,1191,2024-05-28,Electronics,Sony Headphones,1,1195.0,1195.0,0,credit_card,completed
10956,1191,2024-05-28,Home,Air Purifier,3,94.15,282.45,0,google_pay,completed
10957,1191,2024-05-28,Electronics,Apple Watch,1,2468.65,2468.65,401.72,credit_card,cancelled
10958,1193,2024-02-28,Sports,Running Belt,3,27.82,83.46,0,apple_pay,refunded
10959,1193,2024-02-28,Electronics,MacBook Pro,1,398.18,398.18,0,credit_card,completed
10960,1193,2024-08-12,Beauty,Foundation,1,63.19,63.19,0,credit_card,completed
10961,1193,2024-08-12,Sports,Yoga Mat,1,31.51,31.51,0,apple_pay,completed
10962,1193,2024-01-17,Electronics,Apple Watch,1,704.25,704.25,0,apple_pay,completed
10963,1193,2024-01-17,Beauty,Nail Polish,1,82.43,82.43,0,apple_pay,refunded
10964,1193,2024-01-17,Electronics,Kindle,3,2493.5,7480.5,534.06,apple_pay,completed
10965,1193,2024-01-17,Beauty,Foundation,1,113.78,113.78,0,google_pay,completed
10966,1193,2024-05-26,Sports,Dumbbells,2,109.15,218.3,0,paypal,completed
10967,1193,2024-05-26,Books,The Great Novel,3,13.73,41.19,0,paypal,completed
10968,1193,2024-05-26,Beauty,Shampoo,1,103.8,103.8,11.85,google_pay,completed
10969,1193,2024-05-26,Home,Coffee Maker,2,94.41,188.82,0,google_pay,completed
10970,1194,2024-08-21,Clothing,Blue Jeans,3,47.82,143.46,0,apple_pay,completed
10971,1195,2024-11-04,Sports,Yoga Mat,2,203.06,406.12,58.38,paypal,completed
10972,1195,2024-11-04,Electronics,Samsung Galaxy S24,2,1351.61,2703.22,0,credit_card,refunded
10973,1195,2024-11-04,Books,Cookbook,3,26.1,78.3,0,paypal,completed
10974,1195,2024-11-04,Beauty,Nail Polish,1,85.86,85.86,0,paypal,completed
10975,1195,2024-04-12,Beauty,Perfume,3,82.23,246.69,0,credit_card,refunded
10976,1195,2024-04-12,Electronics,Sony Headphones,1,1632.8,1632.8,0,paypal,completed
10977,1195,2024-04-12,Books,Mystery Novel,1,31.79,31.79,0,paypal,refunded
10978,1195,2024-04-12,Clothing,Winter Jacket,1,44.78,44.78,0,google_pay,completed
10979,1196,2024-01-26,Sports,Tennis Racket,1,290.74,290.74,37.89,google_pay,completed
10980,1196,2024-01-26,Beauty,Foundation,3,80.08,240.24,0,apple_pay,completed
10981,1196,2024-01-26,Clothing,Running Shoes,1,35.96,35.96,5.4,google_pay,completed
10982,1196,2024-01-26,Home,Vacuum Cleaner,3,187.35,562.05,0,paypal,completed
10983,1196,2024-10-17,Electronics,MacBook Pro,2,701.77,1403.54,0,paypal,refunded
10984,1196,2024-10-17,Clothing,Sweater,2,140.08,280.16,0,google_pay,completed
10985,1196,2024-10-17,Books,Self Help Book,3,26.65,79.95,0,paypal,completed
10986,1196,2024-08-23,Sports,Basketball,3,119.4,358.2,0,paypal,completed
10987,1196,2024-08-23,Home,Coffee Maker,2,243.08,486.16,54.85,apple_pay,completed
10988,1196,2024-08-23,Electronics,MacBook Pro,3,418.32,1254.96,0,google_pay,completed
10989,1196,2024-07-21,Beauty,Nail Polish,1,93.83,93.83,0,credit_card,completed
10990,1196,2024-07-21,Sports,Water Bottle,3,235.85,707.55,0,paypal,completed
10991,1196,2024-07-21,Electronics,MacBook Pro,3,541.54,1624.62,0,apple_pay,completed
10992,1196,2024-07-21,Electronics,MacBook Pro,1,2031.33,2031.33,0,credit_card,completed
10993,1197,2024-06-21,Home,Towel Set,3,238.88,716.64,50.55,apple_pay,completed
10994,1197,2024-06-21,Beauty,Face Cream,2,15.32,30.64,0,paypal,completed
10995,1197,2024-06-21,Electronics,Sony Headphones,2,1521.1,3042.2,582.77,paypal,refunded
10996,1197,2024-03-31,Books,Data Science Guide,3,11.24,33.72,0,apple_pay,completed
10997,1197,2024-03-31,Electronics,Apple Watch,2,1179.44,2358.88,122.1,paypal,completed
10998,1198,2023-08-30,Sports,Gym Bag,1,16.23,16.23,0,paypal,completed
10999,1198,2023-08-30,Electronics,iPhone 15,3,1785.96,5357.88,0,paypal,refunded
11000,1198,2023-08-11,Home,Air Purifier,1,396.35,396.35,0,google_pay,completed
11001,1198,2023-08-11,Electronics,MacBook Pro,3,1487.57,4462.71,0,credit_card,completed
11002,1198,2023-08-11,Beauty,Foundation,2,13.2,26.4,0,apple_pay,completed
11003,1198,2023-08-11,Books,Data Science Guide,1,31.49,31.49,0,credit_card,completed
11004,1199,2024-08-29,Clothing,Running Shoes,2,130.89,261.78,16.76,paypal,completed
11005,1199,2024-06-28,Electronics,iPhone 15,1,537.22,537.22,0,google_pay,completed
11006,1199,2024-06-28,Home,Coffee Maker,3,353.78,1061.34,0,credit_card,completed
11007,1199,2024-06-28,Home,Table Lamp,3,54.21,162.63,0,credit_card,completed
11008,1199,2024-06-23,Books,Biography,3,22.6,67.8,0,paypal,completed
11009,1199,2024-06-23,Sports,Dumbbells,2,161.27,322.54,0,apple_pay,completed
11010,1199,2024-06-23,Home,Coffee Maker,1,44.56,44.56,0,google_pay,completed
11011,1200,2024-09-19,Books,Self Help Book,2,13.4,26.8,3.15,credit_card,completed
11012,1200,2024-09-19,Sports,Yoga Mat,1,267.36,267.36,39.72,paypal,completed
11013,1200,2024-09-19,Books,Python Programming,2,12.74,25.48,0,google_pay,refunded
11014,1182,2024-12-30,Books,Business Strategy,1,30.41,30.41,0,credit_card,completed
11015,1182,2024-12-30,Beauty,Nail Polish,1,88.11,88.11,6.61,google_pay,completed
11016,1182,2024-12-30,Books,Cookbook,3,47.01,141.03,0,apple_pay,completed
11017,1151,2024-11-02,Beauty,Nail Polish,3,81.04,243.12,0,credit_card,completed
11018,1151,2024-09-24,Electronics,MacBook Pro,1,404.71,404.71,0,paypal,completed
11019,1151,2024-09-24,Clothing,Dress Shirt,3,71.25,213.75,0,credit_card,completed
11020,1042,2024-12-03,Beauty,Nail Polish,2,24.87,49.74,0,google_pay,refunded
11021,1042,2024-12-03,Electronics,Kindle,1,1126.64,1126.64,129.76,google_pay,completed
11022,1042,2024-12-03,Books,Biography,2,10.63,21.26,0,paypal,completed
11023,1042,2024-12-21,Electronics,iPhone 15,3,1868.48,5605.44,0,apple_pay,refunded
11024,1042,2024-12-21,Clothing,Hoodie,3,147.28,441.84,0,paypal,completed
11025,1042,2024-12-26,Sports,Dumbbells,2,84.26,168.52,0,credit_card,completed
11026,1031,2024-03-12,Beauty,Foundation,2,18.86,37.72,0,credit_card,completed
11027,1031,2024-03-12,Electronics,iPad Air,1,1938.49,1938.49,0,paypal,completed
11028,1031,2024-03-29,Electronics,iPhone 15,1,1181.92,1181.92,0,apple_pay,completed
11029,1031,2024-04-04,Sports,Water Bottle,3,275.86,827.58,0,paypal,completed
11030,1031,2024-04-04,Home,Towel Set,1,251.05,251.05,0,google_pay,completed
11031,1165,2024-11-21,Clothing,Hoodie,3,88.72,266.16,0,paypal,completed
11032,1165,2024-11-21,Electronics,Dell XPS,1,2372.3,2372.3,365.1,google_pay,completed
11033,1139,2024-09-12,Sports,Running Belt,2,126.57,253.14,0,paypal,completed
11034,1139,2024-09-29,Clothing,Dress Shirt,1,26.09,26.09,0,paypal,completed
11035,1139,2024-09-29,Electronics,Apple Watch,3,408.18,1224.54,0,credit_card,completed
11036,1139,2024-09-29,Home,Blender,3,37.91,113.73,10.46,google_pay,completed
11037,1139,2024-08-11,Beauty,Foundation,3,19.81,59.43,0,paypal,completed
11038,1139,2024-08-11,Home,Bed Sheets,3,365.54,1096.62,0,paypal,completed
11039,1139,2024-07-29,Electronics,iPhone 15,3,381.98,1145.94,0,paypal,completed
11040,1155,2024-07-17,Sports,Dumbbells,3,16.01,48.03,8.55,credit_card,completed
11041,1155,2024-07-17,Clothing,Cotton T-Shirt,2,144.82,289.64,0,paypal,completed
11042,1128,2024-12-07,Electronics,Sony Headphones,3,784.38,2353.14,0,paypal,completed
11043,1183,2024-12-24,Sports,Yoga Mat,3,239.04,717.12,0,google_pay,cancelled
11044,1183,2024-12-28,Sports,Basketball,2,268.93,537.86,88.94,apple_pay,completed
11045,1183,2024-12-28,Beauty,Foundation,1,148.11,148.11,9.37,paypal,cancelled
11046,1183,2024-12-05,Sports,Gym Bag,2,279.08,558.16,0,apple_pay,completed
11047,1183,2024-11-21,Sports,Dumbbells,3,102.59,307.77,0,google_pay,completed
11048,1076,2024-12-10,Beauty,Shampoo,2,123.28,246.56,0,credit_card,completed
11049,1076,2024-12-15,Books,Data Science Guide,3,30.23,90.69,7.48,google_pay,refunded
11050,1076,2024-12-15,Sports,Resistance Bands,1,39.93,39.93,0,paypal,completed
11051,1076,2024-12-01,Clothing,Running Shoes,1,95.52,95.52,0,credit_card,completed
11052,1076,2024-12-01,Sports,Tennis Racket,2,197.78,395.56,0,apple_pay,completed
11053,1076,2024-12-25,Beauty,Face Cream,2,51.93,103.86,0,credit_card,completed
11054,1076,2024-12-25,Clothing,Sneakers,2,131.05,262.1,0,apple_pay,completed
11055,1076,2024-12-25,Sports,Water Bottle,2,99.17,198.34,0,apple_pay,completed
11056,1074,2024-12-30,Beauty,Perfume,1,117.93,117.93,0,google_pay,refunded
11057,1061,2024-12-13,Clothing,Winter Jacket,1,125.24,125.24,12.88,credit_card,completed
11058,1061,2024-12-13,Sports,Water Bottle,1,199.11,199.11,19.17,credit_card,completed
11059,1061,2024-12-13,Beauty,Body Lotion,1,12.6,12.6,0,paypal,completed
11060,1061,2024-12-16,Books,Mystery Novel,3,27.52,82.56,0,credit_card,completed
11061,1061,2024-12-16,Clothing,Cotton T-Shirt,1,41.23,41.23,2.99,credit_card,completed
11062,1061,2024-12-16,Beauty,Hair Serum,3,16.95,50.85,0,credit_card,completed
11063,1061,2024-12-09,Sports,Resistance Bands,1,297.71,297.71,0,google_pay,completed
11064,1061,2024-12-09,Sports,Tennis Racket,1,195.05,195.05,0,credit_card,completed
11065,1061,2024-12-09,Electronics,Kindle,3,729.24,2187.72,375.98,google_pay,completed
11066,1148,2024-11-04,Beauty,Nail Polish,2,44.77,89.54,14.35,credit_card,completed
11067,1148,2024-11-04,Beauty,Body Lotion,2,133.13,266.26,0,apple_pay,completed
11068,1148,2024-11-26,Beauty,Body Lotion,2,104.93,209.86,18.54,google_pay,completed
11069,1148,2024-11-26,Clothing,Sneakers,3,73.71,221.13,18.32,credit_card,completed
11070,1148,2024-11-22,Beauty,Hair Serum,3,145.6,436.8,0,paypal,completed
11071,1148,2024-11-22,Beauty,Perfume,3,39.17,117.51,0,paypal,completed
11072,1148,2024-12-02,Sports,Gym Bag,3,60.45,181.35,0,google_pay,completed
11073,1148,2024-12-02,Books,Self Help Book,3,21.53,64.59,0,google_pay,completed
11074,1148,2024-12-02,Books,Mystery Novel,3,27.84,83.52,15.46,paypal,completed
11075,1022,2024-12-13,Beauty,Perfume,2,45.41,90.82,10.41,apple_pay,completed
11076,1022,2024-12-29,Electronics,Sony Headphones,2,2058.36,4116.72,0,paypal,completed
11077,1022,2024-12-29,Sports,Basketball,2,146.63,293.26,15.02,apple_pay,completed
11078,1022,2024-12-22,Clothing,Blue Jeans,3,103.14,309.42,0,paypal,completed
11079,1022,2024-12-22,Sports,Resistance Bands,2,195.32,390.64,58.61,credit_card,refunded
11080,1022,2024-12-22,Clothing,Blue Jeans,1,94.91,94.91,0,credit_card,cancelled
11081,1022,2024-12-29,Clothing,Blue Jeans,2,197.64,395.28,0,credit_card,completed
11082,1022,2024-12-29,Home,Air Purifier,2,112.98,225.96,0,apple_pay,refunded
11083,1022,2024-12-29,Beauty,Foundation,1,114.83,114.83,0,apple_pay,completed
11084,1166,2023-12-15,Beauty,Shampoo,1,31.49,31.49,0,apple_pay,completed
11085,1166,2023-12-15,Clothing,Hoodie,2,52.24,104.48,0,google_pay,completed
11086,1166,2023-12-15,Beauty,Hair Serum,1,122.44,122.44,0,apple_pay,completed
11087,1166,2024-02-06,Sports,Tennis Racket,3,218.04,654.12,0,credit_card,completed
11088,1015,2024-10-28,Electronics,Samsung Galaxy S24,3,809.73,2429.19,0,apple_pay,completed
11089,1015,2024-10-28,Home,Cookware Set,2,308.65,617.3,0,credit_card,completed
11090,1015,2024-10-01,Books,Data Science Guide,3,42.81,128.43,0,google_pay,completed
11091,1015,2024-09-10,Electronics,MacBook Pro,1,1768.16,1768.16,187.75,paypal,completed
11092,1015,2024-09-10,Books,Self Help Book,1,15.95,15.95,0,credit_card,completed
11093,1115,2024-12-28,Electronics,iPhone 15,2,1555.24,3110.48,0,paypal,completed
11094,1115,2024-11-10,Sports,Resistance Bands,1,138.77,138.77,0,apple_pay,completed
11095,1115,2024-11-12,Home,Vacuum Cleaner,1,367.32,367.32,41.44,credit_card,completed
11096,1115,2024-11-12,Clothing,Cotton T-Shirt,2,159.7,319.4,41.41,credit_card,completed
11097,1115,2024-11-12,Home,Cookware Set,1,272.3,272.3,0,apple_pay,completed
11098,1115,2024-12-04,Books,Self Help Book,2,10.85,21.7,0,paypal,completed
11099,1010,2024-10-17,Clothing,Sweater,2,157.08,314.16,0,credit_card,completed
11100,1010,2024-10-17,Electronics,iPad Air,2,1598.03,3196.06,461.21,credit_card,completed
11101,1120,2024-12-23,Sports,Resistance Bands,1,274.96,274.96,0,paypal,completed
11102,1120,2024-12-23,Beauty,Nail Polish,2,28.26,56.52,0,google_pay,completed
11103,1120,2024-12-09,Electronics,Kindle,3,577.32,1731.96,335.99,google_pay,completed
11104,1120,2024-12-09,Clothing,Running Shoes,3,39.08,117.24,0,credit_card,completed
11105,1120,2024-12-09,Beauty,Face Cream,3,80.97,242.91,0,paypal,completed
11106,1080,2024-09-25,Clothing,Hoodie,3,180.98,542.94,63.2,google_pay,completed
11107,1080,2024-09-25,Books,Python Programming,1,23.36,23.36,0,google_pay,completed
11108,1080,2024-09-25,Electronics,Kindle,3,941.44,2824.32,454.92,credit_card,completed
11109,1135,2024-12-29,Home,Cookware Set,1,32.83,32.83,1.67,google_pay,completed
11110,1135,2024-12-29,Beauty,Foundation,3,79.73,239.19,0,apple_pay,completed
11111,1135,2024-12-02,Clothing,Sneakers,3,90.96,272.88,15.58,credit_card,completed
11112,1135,2024-12-30,Beauty,Foundation,2,67.91,135.82,0,apple_pay,completed
11113,1135,2024-12-30,Beauty,Shampoo,3,109.4,328.2,0,credit_card,completed
11114,1135,2024-12-30,Electronics,Samsung Galaxy S24,1,2125.23,2125.23,0,credit_card,completed
11115,1034,2024-12-27,Clothing,Dress Shirt,2,29.82,59.64,0,credit_card,completed
11116,1048,2024-04-21,Beauty,Lipstick,2,121.06,242.12,0,paypal,completed
11117,1048,2024-04-21,Beauty,Shampoo,3,64.98,194.94,0,google_pay,completed
11118,1048,2024-04-21,Clothing,Hoodie,1,61.76,61.76,0,credit_card,completed
11119,1068,2024-05-14,Books,The Great Novel,2,38.96,77.92,0,google_pay,completed
11120,1068,2024-05-14,Books,Cookbook,1,10.85,10.85,0,apple_pay,completed
11121,1068,2024-05-14,Beauty,Shampoo,1,144.41,144.41,17.11,apple_pay,completed
11122,1068,2024-06-23,Electronics,iPad Air,1,695.67,695.67,0,credit_card,completed
11123,1068,2024-06-23,Electronics,Samsung Galaxy S24,3,881.63,2644.89,0,apple_pay,completed
11124,1068,2024-06-05,Books,Data Science Guide,3,24.82,74.46,0,paypal,completed
11125,1068,2024-06-05,Books,Biography,2,12.13,24.26,0,credit_card,completed
11126,1068,2024-06-05,Beauty,Hair Serum,1,127.96,127.96,0,credit_card,completed
11127,1068,2024-04-30,Books,Biography,2,30.76,61.52,6.51,google_pay,completed
11128,1068,2024-04-30,Electronics,Dell XPS,3,2160.35,6481.05,0,credit_card,completed
11129,1068,2024-04-30,Clothing,Running Shoes,1,142.73,142.73,23.44,google_pay,completed
11130,1181,2024-11-18,Books,Biography,1,28.77,28.77,0,apple_pay,completed
11131,1181,2024-11-18,Beauty,Shampoo,1,122.36,122.36,0,apple_pay,completed
11132,1100,2024-07-18,Electronics,iPad Air,1,949.15,949.15,0,google_pay,completed
11133,1100,2024-07-18,Clothing,Hoodie,2,105.26,210.52,22.79,google_pay,completed
11134,1100,2024-07-18,Sports,Water Bottle,1,76.47,76.47,0,paypal,completed
11135,1100,2024-04-29,Home,Air Purifier,2,281.68,563.36,47.42,credit_card,completed
11136,1011,2024-07-26,Beauty,Lipstick,3,147.33,441.99,0,paypal,completed
11137,1011,2024-07-14,Books,Mystery Novel,3,17.92,53.76,0,credit_card,refunded
11138,1011,2024-07-01,Beauty,Lipstick,3,24.9,74.7,0,paypal,completed
11139,1011,2024-07-01,Home,Towel Set,1,220.88,220.88,0,google_pay,completed
11140,1011,2024-07-01,Beauty,Hair Serum,3,19.32,57.96,5.81,apple_pay,completed
11141,1108,2024-12-12,Books,The Great Novel,2,15.45,30.9,2.04,apple_pay,completed
11142,1108,2024-12-12,Sports,Gym Bag,2,295.55,591.1,0,credit_card,completed
11143,1108,2024-12-12,Electronics,Apple Watch,1,1382.54,1382.54,0,apple_pay,completed
11144,1108,2024-12-03,Electronics,Apple Watch,1,2123.0,2123.0,0,apple_pay,completed
11145,1108,2024-12-16,Beauty,Hair Serum,1,69.34,69.34,0,google_pay,completed
11146,1108,2024-12-14,Electronics,Dell XPS,3,2175.48,6526.44,960.96,credit_card,completed
11147,1067,2024-12-25,Electronics,Samsung Galaxy S24,1,1713.6,1713.6,0,google_pay,completed
11148,1067,2024-12-25,Home,Air Purifier,3,286.37,859.11,0,paypal,completed
11149,1067,2024-12-25,Books,Python Programming,1,12.08,12.08,0,apple_pay,completed
11150,1067,2024-12-29,Home,Coffee Maker,1,205.2,205.2,0,apple_pay,completed
11151,1067,2024-12-14,Sports,Tennis Racket,2,212.34,424.68,73.49,credit_card,completed
11152,1067,2024-12-14,Clothing,Sweater,2,198.85,397.7,0,paypal,completed
11153,1067,2024-12-06,Electronics,Kindle,2,452.43,904.86,0,apple_pay,completed
11154,1067,2024-12-06,Sports,Dumbbells,3,224.89,674.67,129.74,google_pay,completed
11155,1081,2024-12-02,Beauty,Lipstick,3,37.74,113.22,7.72,paypal,completed
11156,1081,2024-12-11,Home,Table Lamp,1,334.18,334.18,44.52,credit_card,completed
11157,1081,2024-12-11,Home,Bed Sheets,1,316.11,316.11,0,google_pay,completed
11158,1081,2024-12-18,Beauty,Body Lotion,3,18.32,54.96,0,apple_pay,completed
11159,1081,2024-12-18,Home,Towel Set,1,261.97,261.97,14.36,paypal,cancelled
11160,1081,2024-12-18,Beauty,Shampoo,2,78.23,156.46,12.24,credit_card,completed
11161,1081,2024-12-18,Electronics,Samsung Galaxy S24,1,773.74,773.74,0,google_pay,completed
11162,1081,2024-12-18,Books,The Great Novel,2,36.7,73.4,0,apple_pay,completed
11163,1081,2024-12-18,Electronics,MacBook Pro,2,590.73,1181.46,0,apple_pay,completed
11164,1062,2024-12-14,Clothing,Blue Jeans,2,140.27,280.54,0,google_pay,completed
11165,1062,2024-12-14,Home,Table Lamp,1,63.83,63.83,0,apple_pay,completed
11166,1062,2024-12-14,Home,Table Lamp,1,138.72,138.72,25.09,credit_card,completed
11167,1085,2024-12-23,Electronics,Sony Headphones,2,1203.98,2407.96,459.19,google_pay,completed
11168,1085,2024-12-23,Beauty,Shampoo,2,69.06,138.12,0,apple_pay,completed
11169,1085,2024-12-21,Home,Air Purifier,3,228.49,685.47,126.53,apple_pay,completed
11170,1085,2024-12-21,Home,Vacuum Cleaner,2,339.35,678.7,103.61,paypal,completed
11171,1127,2023-07-13,Electronics,iPhone 15,3,738.19,2214.57,0,paypal,completed
11172,1127,2023-07-13,Beauty,Lipstick,1,98.88,98.88,0,google_pay,completed
11173,1127,2023-07-13,Books,Biography,3,15.93,47.79,0,paypal,completed
11174,1127,2023-09-10,Electronics,Sony Headphones,1,2135.48,2135.48,0,paypal,completed
11175,1127,2023-09-10,Sports,Yoga Mat,3,240.23,720.69,69.06,paypal,completed
11176,1127,2023-08-10,Books,Biography,3,16.11,48.33,4.38,apple_pay,completed
11177,1127,2023-09-08,Sports,Tennis Racket,1,88.09,88.09,0,google_pay,completed
11178,1127,2023-09-08,Books,Self Help Book,3,10.49,31.47,0,apple_pay,completed
11179,1127,2023-09-08,Clothing,Dress Shirt,1,149.94,149.94,0,paypal,refunded
11180,1028,2024-09-10,Books,Self Help Book,1,22.6,22.6,3.09,apple_pay,completed
11181,1028,2024-10-14,Books,The Great Novel,1,31.77,31.77,4.47,apple_pay,refunded
11182,1028,2024-10-14,Home,Air Purifier,2,251.35,502.7,60.6,apple_pay,completed
11183,1028,2024-09-25,Sports,Tennis Racket,1,25.69,25.69,0,apple_pay,completed
11184,1167,2024-04-13,Books,Business Strategy,2,48.44,96.88,13.72,google_pay,completed
11185,1167,2024-04-13,Sports,Gym Bag,2,142.79,285.58,0,google_pay,completed
11186,1167,2024-04-13,Electronics,Apple Watch,3,533.28,1599.84,285.2,google_pay,completed
11187,1167,2024-04-17,Electronics,Sony Headphones,3,1267.69,3803.07,0,paypal,completed
11188,1070,2024-12-27,Books,Cookbook,2,25.75,51.5,2.58,google_pay,completed
11189,1070,2024-12-27,Electronics,Samsung Galaxy S24,2,1380.07,2760.14,0,paypal,completed
11190,1070,2024-12-21,Clothing,Sneakers,3,178.77,536.31,73.11,apple_pay,completed
11191,1070,2024-12-21,Home,Coffee Maker,3,153.0,459.0,0,paypal,completed
11192,1070,2024-12-21,Books,Mystery Novel,2,10.82,21.64,3.51,paypal,completed
11193,1070,2024-12-17,Books,Data Science Guide,2,41.06,82.12,0,paypal,refunded
11194,1047,2024-10-05,Clothing,Sneakers,3,198.82,596.46,0,google_pay,completed
11195,1047,2024-10-05,Home,Blender,3,181.17,543.51,69.35,paypal,completed
11196,1047,2024-10-05,Beauty,Hair Serum,3,130.94,392.82,0,apple_pay,completed
11197,1047,2024-10-26,Beauty,Shampoo,1,117.46,117.46,8.36,google_pay,completed
11198,1047,2024-12-13,Electronics,Dell XPS,1,1969.0,1969.0,0,apple_pay,completed
11199,1047,2024-12-13,Clothing,Sweater,2,82.05,164.1,0,paypal,completed
11200,1069,2024-08-11,Clothing,Blue Jeans,1,153.52,153.52,0,apple_pay,completed
11201,1069,2024-08-11,Clothing,Dress Shirt,2,110.56,221.12,0,paypal,completed
11202,1069,2024-07-30,Sports,Dumbbells,3,288.49,865.47,0,google_pay,completed
11203,1069,2024-07-12,Beauty,Face Cream,2,132.94,265.88,48.63,apple_pay,completed
11204,1069,2024-07-12,Books,Cookbook,2,15.92,31.84,0,paypal,completed
11205,1069,2024-08-20,Sports,Resistance Bands,3,26.68,80.04,0,google_pay,refunded
11206,1069,2024-08-20,Books,Self Help Book,2,47.65,95.3,13.53,paypal,completed
11207,1044,2024-11-14,Home,Vacuum Cleaner,3,160.03,480.09,0,apple_pay,completed
11208,1044,2024-11-14,Electronics,Dell XPS,2,1155.45,2310.9,0,credit_card,completed
11209,1044,2024-11-14,Home,Vacuum Cleaner,1,383.57,383.57,0,credit_card,completed
11210,1044,2024-10-20,Books,Mystery Novel,1,20.92,20.92,0,paypal,completed
11211,1044,2024-10-20,Beauty,Foundation,1,97.21,97.21,0,credit_card,completed
11212,1044,2024-10-20,Sports,Basketball,3,24.51,73.53,0,paypal,completed
11213,1044,2024-10-11,Home,Table Lamp,2,119.34,238.68,40.59,google_pay,completed
11214,1044,2024-10-11,Home,Air Purifier,2,381.92,763.84,137.29,google_pay,completed
11215,1044,2024-10-11,Books,The Great Novel,3,36.34,109.02,17.92,credit_card,completed
11216,1154,2024-12-30,Beauty,Shampoo,1,20.21,20.21,0,apple_pay,completed
11217,1154,2024-12-30,Books,Python Programming,1,33.0,33.0,4.13,google_pay,completed
11218,1154,2024-12-30,Home,Blender,1,231.62,231.62,0,paypal,completed
11219,1154,2024-12-05,Books,Biography,1,21.48,21.48,0,credit_card,completed
11220,1154,2024-12-05,Sports,Gym Bag,3,153.27,459.81,0,google_pay,completed
11221,1154,2024-12-09,Books,Data Science Guide,3,33.56,100.68,15.79,apple_pay,completed
11222,1154,2024-12-09,Sports,Resistance Bands,1,164.6,164.6,0,paypal,completed
11223,1154,2024-12-09,Beauty,Foundation,3,43.72,131.16,17.86,google_pay,completed
11224,1105,2024-11-21,Home,Towel Set,3,118.53,355.59,0,paypal,completed
11225,1105,2024-11-21,Electronics,Sony Headphones,1,1079.02,1079.02,0,google_pay,completed
11226,1105,2024-12-29,Books,Self Help Book,2,43.7,87.4,0,credit_card,completed
11227,1105,2024-12-29,Home,Towel Set,3,303.04,909.12,0,apple_pay,completed
11228,1105,2024-12-27,Electronics,Dell XPS,2,1631.56,3263.12,0,paypal,completed
11229,1116,2024-01-15,Beauty,Foundation,2,147.92,295.84,0,google_pay,completed
11230,1116,2024-01-15,Books,Self Help Book,2,28.16,56.32,0,paypal,completed
